,File,Start,End,Roll Amount,Label,2D Predictions,Resnet Predictions
860,2024-05-20_10_59_37.wav,624000,626400,0,0,0,0
861,2024-05-20_10_59_37.wav,626400,628800,0,0,0,0
862,2024-05-20_10_59_37.wav,628800,631200,0,0,0,0
863,2024-05-20_10_59_37.wav,631200,633600,0,0,0,0
864,2024-05-20_10_59_37.wav,633600,636000,0,0,0,0
865,2024-05-20_10_59_37.wav,636000,638400,0,0,0,0
866,2024-05-20_10_59_37.wav,638400,640800,0,0,0,0
867,2024-05-20_10_59_37.wav,640800,643200,0,0,0,0
868,2024-05-20_10_59_37.wav,643200,645600,0,0,0,0
869,2024-05-20_10_59_37.wav,645600,648000,0,0,0,0
870,2024-05-20_10_59_37.wav,648000,650400,0,0,0,0
871,2024-05-20_10_59_37.wav,650400,652800,0,0,0,0
872,2024-05-20_10_59_37.wav,652800,655200,0,0,0,0
873,2024-05-20_10_59_37.wav,655200,657600,0,0,0,0
874,2024-05-20_10_59_37.wav,657600,660000,0,0,0,0
875,2024-05-20_10_59_37.wav,660000,662400,0,0,0,0
876,2024-05-20_10_59_37.wav,662400,664800,0,0,0,0
877,2024-05-20_10_59_37.wav,664800,667200,0,0,0,0
878,2024-05-20_10_59_37.wav,667200,669600,0,0,0,0
879,2024-05-20_10_59_37.wav,669600,672000,0,0,0,0
880,2024-05-20_10_59_37.wav,672000,674400,0,0,0,0
881,2024-05-20_10_59_37.wav,674400,676800,0,0,0,0
882,2024-05-20_10_59_37.wav,676800,679200,0,0,0,0
883,2024-05-20_10_59_37.wav,679200,681600,0,0,0,0
884,2024-05-20_10_59_37.wav,681600,684000,0,0,0,0
885,2024-05-20_10_59_37.wav,684000,686400,0,0,0,0
886,2024-05-20_10_59_37.wav,686400,688800,0,0,0,0
887,2024-05-20_10_59_37.wav,688800,691200,0,1,0,0
888,2024-05-20_10_59_37.wav,691200,693600,0,0,0,0
889,2024-05-20_10_59_37.wav,693600,696000,0,0,0,0
890,2024-05-20_10_59_37.wav,696000,698400,0,0,0,0
891,2024-05-20_10_59_37.wav,698400,700800,0,0,0,0
892,2024-05-20_10_59_37.wav,700800,703200,0,0,0,0
893,2024-05-20_10_59_37.wav,703200,705600,0,0,0,0
894,2024-05-20_10_59_37.wav,705600,708000,0,0,0,0
895,2024-05-20_10_59_37.wav,708000,710400,0,0,0,0
896,2024-05-20_10_59_37.wav,710400,712800,0,0,0,0
897,2024-05-20_10_59_37.wav,712800,715200,0,0,0,0
898,2024-05-20_10_59_37.wav,715200,717600,0,0,0,0
899,2024-05-20_10_59_37.wav,717600,720000,0,0,0,0
900,2024-05-20_10_59_37.wav,720000,722400,0,0,0,0
901,2024-05-20_10_59_37.wav,722400,724800,0,0,0,0
902,2024-05-20_10_59_37.wav,724800,727200,0,0,0,0
903,2024-05-20_10_59_37.wav,727200,729600,0,0,0,0
904,2024-05-20_10_59_37.wav,729600,732000,0,0,0,0
905,2024-05-20_10_59_37.wav,732000,734400,0,0,0,0
906,2024-05-20_10_59_37.wav,734400,736800,0,0,0,0
907,2024-05-20_10_59_37.wav,736800,739200,0,0,0,0
908,2024-05-20_10_59_37.wav,739200,741600,0,0,0,0
909,2024-05-20_10_59_37.wav,741600,744000,0,0,0,0
910,2024-05-20_10_59_37.wav,744000,746400,0,1,1,1
911,2024-05-20_10_59_37.wav,746400,748800,0,0,0,0
912,2024-05-20_10_59_37.wav,748800,751200,0,0,0,0
913,2024-05-20_10_59_37.wav,751200,753600,0,0,0,0
914,2024-05-20_10_59_37.wav,753600,756000,0,0,0,0
915,2024-05-20_10_59_37.wav,756000,758400,0,0,0,0
916,2024-05-20_10_59_37.wav,758400,760800,0,0,0,0
917,2024-05-20_10_59_37.wav,760800,763200,0,0,0,0
918,2024-05-20_10_59_37.wav,763200,765600,0,0,0,1
919,2024-05-20_10_59_37.wav,765600,768000,0,0,0,0
920,2024-05-20_10_59_37.wav,768000,770400,0,0,0,0
921,2024-05-20_10_59_37.wav,770400,772800,0,0,0,0
922,2024-05-20_10_59_37.wav,772800,775200,0,0,0,0
923,2024-05-20_10_59_37.wav,775200,777600,0,0,0,0
924,2024-05-20_10_59_37.wav,777600,780000,0,0,0,0
925,2024-05-20_10_59_37.wav,780000,782400,0,0,0,0
926,2024-05-20_10_59_37.wav,782400,784800,0,0,0,0
927,2024-05-20_10_59_37.wav,784800,787200,0,0,0,0
928,2024-05-20_10_59_37.wav,787200,789600,0,0,0,0
929,2024-05-20_10_59_37.wav,789600,792000,0,0,0,0
930,2024-05-20_10_59_37.wav,792000,794400,0,0,0,0
931,2024-05-20_10_59_37.wav,794400,796800,0,0,0,0
932,2024-05-20_10_59_37.wav,796800,799200,0,0,0,0
933,2024-05-20_10_59_37.wav,799200,801600,0,0,0,0
934,2024-05-20_10_59_37.wav,801600,804000,0,0,0,0
935,2024-05-20_10_59_37.wav,804000,806400,0,0,0,0
936,2024-05-20_10_59_37.wav,806400,808800,0,0,0,0
937,2024-05-20_10_59_37.wav,808800,811200,0,0,0,0
938,2024-05-20_10_59_37.wav,811200,813600,0,1,1,1
939,2024-05-20_10_59_37.wav,813600,816000,0,0,0,0
940,2024-05-20_10_59_37.wav,816000,818400,0,0,0,0
941,2024-05-20_10_59_37.wav,818400,820800,0,0,0,0
942,2024-05-20_10_59_37.wav,820800,823200,0,0,0,0
943,2024-05-20_10_59_37.wav,823200,825600,0,0,0,0
944,2024-05-20_10_59_37.wav,825600,828000,0,0,0,0
945,2024-05-20_10_59_37.wav,828000,830400,0,0,0,0
946,2024-05-20_10_59_37.wav,830400,832800,0,0,0,0
947,2024-05-20_10_59_37.wav,832800,835200,0,0,0,0
948,2024-05-20_10_59_37.wav,835200,837600,0,0,0,0
949,2024-05-20_10_59_37.wav,837600,840000,0,0,0,0
950,2024-05-20_10_59_37.wav,840000,842400,0,0,0,0
951,2024-05-20_10_59_37.wav,842400,844800,0,0,0,0
952,2024-05-20_10_59_37.wav,844800,847200,0,0,0,0
953,2024-05-20_10_59_37.wav,847200,849600,0,0,0,0
954,2024-05-20_10_59_37.wav,849600,852000,0,0,0,0
955,2024-05-20_10_59_37.wav,852000,854400,0,0,0,0
956,2024-05-20_10_59_37.wav,854400,856800,0,0,0,0
957,2024-05-20_10_59_37.wav,856800,859200,0,0,0,0
958,2024-05-20_10_59_37.wav,859200,861600,0,0,0,0
959,2024-05-20_10_59_37.wav,861600,864000,0,0,0,0
960,2024-05-20_10_59_37.wav,864000,866400,0,0,0,0
961,2024-05-20_10_59_37.wav,866400,868800,0,0,0,0
962,2024-05-20_10_59_37.wav,868800,871200,0,0,0,0
963,2024-05-20_10_59_37.wav,871200,873600,0,0,0,0
964,2024-05-20_10_59_37.wav,873600,876000,0,0,0,0
965,2024-05-20_10_59_37.wav,876000,878400,0,0,0,0
966,2024-05-20_10_59_37.wav,878400,880800,0,0,0,0
967,2024-05-20_10_59_37.wav,880800,883200,0,0,0,0
968,2024-05-20_10_59_37.wav,883200,885600,0,0,0,0
969,2024-05-20_10_59_37.wav,885600,888000,0,0,0,0
970,2024-05-20_10_59_37.wav,888000,890400,0,0,0,0
971,2024-05-20_10_59_37.wav,890400,892800,0,0,0,0
972,2024-05-20_10_59_37.wav,892800,895200,0,0,0,0
973,2024-05-20_10_59_37.wav,895200,897600,0,0,0,0
974,2024-05-20_10_59_37.wav,897600,900000,0,0,0,0
975,2024-05-20_10_59_37.wav,900000,902400,0,0,0,0
976,2024-05-20_10_59_37.wav,902400,904800,0,1,1,1
977,2024-05-20_10_59_37.wav,904800,907200,0,0,0,0
978,2024-05-20_10_59_37.wav,907200,909600,0,0,0,0
979,2024-05-20_10_59_37.wav,909600,912000,0,0,0,0
980,2024-05-20_10_59_37.wav,912000,914400,0,0,0,0
981,2024-05-20_10_59_37.wav,914400,916800,0,0,0,0
982,2024-05-20_10_59_37.wav,916800,919200,0,0,0,0
983,2024-05-20_10_59_37.wav,919200,921600,0,0,0,0
984,2024-05-20_10_59_37.wav,921600,924000,0,0,0,0
985,2024-05-20_10_59_37.wav,924000,926400,0,0,0,0
986,2024-05-20_10_59_37.wav,926400,928800,0,0,0,0
987,2024-05-20_10_59_37.wav,928800,931200,0,0,0,0
988,2024-05-20_10_59_37.wav,931200,933600,0,0,0,0
989,2024-05-20_10_59_37.wav,933600,936000,0,0,0,0
990,2024-05-20_10_59_37.wav,936000,938400,0,0,0,0
991,2024-05-20_10_59_37.wav,938400,940800,0,0,0,0
992,2024-05-20_10_59_37.wav,940800,943200,0,0,0,0
993,2024-05-20_10_59_37.wav,943200,945600,0,0,0,0
994,2024-05-20_10_59_37.wav,945600,948000,0,0,0,0
995,2024-05-20_10_59_37.wav,948000,950400,0,0,0,0
996,2024-05-20_10_59_37.wav,950400,952800,0,0,0,0
997,2024-05-20_10_59_37.wav,952800,955200,0,0,0,1
998,2024-05-20_10_59_37.wav,955200,957600,0,0,0,0
999,2024-05-20_10_59_37.wav,957600,960000,0,0,0,0
1000,2024-05-20_10_59_37.wav,960000,962400,0,0,0,0
1001,2024-05-20_10_59_37.wav,962400,964800,0,0,0,0
1002,2024-05-20_10_59_37.wav,964800,967200,0,0,0,0
1003,2024-05-20_10_59_37.wav,967200,969600,0,0,0,0
1004,2024-05-20_10_59_37.wav,969600,972000,0,0,0,0
1005,2024-05-20_10_59_37.wav,972000,974400,0,0,0,0
1006,2024-05-20_10_59_37.wav,974400,976800,0,0,0,0
1007,2024-05-20_10_59_37.wav,976800,979200,0,0,0,0
1008,2024-05-20_10_59_37.wav,979200,981600,0,0,0,0
1009,2024-05-20_10_59_37.wav,981600,984000,0,0,0,0
1010,2024-05-20_10_59_37.wav,984000,986400,0,0,0,0
1011,2024-05-20_10_59_37.wav,986400,988800,0,0,0,0
1012,2024-05-20_10_59_37.wav,988800,991200,0,0,0,0
1013,2024-05-20_10_59_37.wav,991200,993600,0,0,0,0
1014,2024-05-20_10_59_37.wav,993600,996000,0,0,0,0
1015,2024-05-20_10_59_37.wav,996000,998400,0,0,0,0
1016,2024-05-20_10_59_37.wav,998400,1000800,0,0,0,0
1017,2024-05-20_10_59_37.wav,1000800,1003200,0,0,0,0
1018,2024-05-20_10_59_37.wav,1003200,1005600,0,0,0,0
1019,2024-05-20_10_59_37.wav,1005600,1008000,0,0,0,0
1020,2024-05-20_10_59_37.wav,1008000,1010400,0,0,0,0
1021,2024-05-20_10_59_37.wav,1010400,1012800,0,0,0,0
1022,2024-05-20_10_59_37.wav,1012800,1015200,0,0,0,0
1023,2024-05-20_10_59_37.wav,1015200,1017600,0,0,0,0
1024,2024-05-20_10_59_37.wav,1017600,1020000,0,0,0,0
1025,2024-05-20_10_59_37.wav,1020000,1022400,0,0,0,0
1026,2024-05-20_10_59_37.wav,1022400,1024800,0,0,0,0
1027,2024-05-20_10_59_37.wav,1024800,1027200,0,0,0,0
1028,2024-05-20_10_59_37.wav,1027200,1029600,0,0,0,0
1029,2024-05-20_10_59_37.wav,1029600,1032000,0,0,0,0
1030,2024-05-20_10_59_37.wav,1032000,1034400,0,0,0,0
1031,2024-05-20_10_59_37.wav,1034400,1036800,0,0,0,0
1032,2024-05-20_10_59_37.wav,1036800,1039200,0,0,0,0
1033,2024-05-20_10_59_37.wav,1039200,1041600,0,0,0,0
1034,2024-05-20_10_59_37.wav,1041600,1044000,0,0,0,0
1035,2024-05-20_10_59_37.wav,1044000,1046400,0,0,0,0
1036,2024-05-20_10_59_37.wav,1046400,1048800,0,0,0,0
1037,2024-05-20_10_59_37.wav,1048800,1051200,0,0,0,0
1038,2024-05-20_10_59_37.wav,1051200,1053600,0,0,0,0
1039,2024-05-20_10_59_37.wav,1053600,1056000,0,0,0,0
1040,2024-05-20_10_59_37.wav,1056000,1058400,0,0,0,0
1041,2024-05-20_10_59_37.wav,1058400,1060800,0,0,0,0
1042,2024-05-20_10_59_37.wav,1060800,1063200,0,0,0,0
1043,2024-05-20_10_59_37.wav,1063200,1065600,0,0,0,0
1044,2024-05-20_10_59_37.wav,1065600,1068000,0,0,0,0
1045,2024-05-20_10_59_37.wav,1068000,1070400,0,0,0,0
1046,2024-05-20_10_59_37.wav,1070400,1072800,0,0,0,0
1047,2024-05-20_10_59_37.wav,1072800,1075200,0,0,0,0
1048,2024-05-20_10_59_37.wav,1075200,1077600,0,0,0,0
1049,2024-05-20_10_59_37.wav,1077600,1080000,0,0,0,0
1050,2024-05-20_10_59_37.wav,1080000,1082400,0,0,0,0
1051,2024-05-20_10_59_37.wav,1082400,1084800,0,0,0,0
1052,2024-05-20_10_59_37.wav,1084800,1087200,0,0,0,0
1053,2024-05-20_10_59_37.wav,1087200,1089600,0,0,0,0
1054,2024-05-20_10_59_37.wav,1089600,1092000,0,0,0,0
1055,2024-05-20_10_59_37.wav,1092000,1094400,0,0,0,0
1056,2024-05-20_10_59_37.wav,1094400,1096800,0,0,0,0
1057,2024-05-20_10_59_37.wav,1096800,1099200,0,0,0,0
1058,2024-05-20_10_59_37.wav,1099200,1101600,0,0,0,0
1059,2024-05-20_10_59_37.wav,1101600,1104000,0,0,0,0
1060,2024-05-20_10_59_37.wav,1104000,1106400,0,0,0,0
1061,2024-05-20_10_59_37.wav,1106400,1108800,0,0,0,0
1062,2024-05-20_10_59_37.wav,1108800,1111200,0,0,0,0
1063,2024-05-20_10_59_37.wav,1111200,1113600,0,0,0,0
1064,2024-05-20_10_59_37.wav,1113600,1116000,0,0,0,0
1065,2024-05-20_10_59_37.wav,1116000,1118400,0,0,0,0
1066,2024-05-20_10_59_37.wav,1118400,1120800,0,0,0,0
1067,2024-05-20_10_59_37.wav,1120800,1123200,0,0,0,0
1068,2024-05-20_10_59_37.wav,1123200,1125600,0,0,0,0
1069,2024-05-20_10_59_37.wav,1125600,1128000,0,0,0,0
1070,2024-05-20_10_59_37.wav,1128000,1130400,0,0,0,0
1071,2024-05-20_10_59_37.wav,1130400,1132800,0,0,0,0
1072,2024-05-20_10_59_37.wav,1132800,1135200,0,0,0,0
1073,2024-05-20_10_59_37.wav,1135200,1137600,0,0,0,0
1074,2024-05-20_10_59_37.wav,1137600,1140000,0,0,0,0
1075,2024-05-20_10_59_37.wav,1140000,1142400,0,0,0,0
1076,2024-05-20_10_59_37.wav,1142400,1144800,0,0,0,0
1077,2024-05-20_10_59_37.wav,1144800,1147200,0,0,0,0
1078,2024-05-20_10_59_37.wav,1147200,1149600,0,0,0,0
1079,2024-05-20_10_59_37.wav,1149600,1152000,0,0,0,0
1080,2024-05-20_10_59_37.wav,1152000,1154400,0,0,0,0
1081,2024-05-20_10_59_37.wav,1154400,1156800,0,0,0,0
1082,2024-05-20_10_59_37.wav,1156800,1159200,0,0,0,0
1083,2024-05-20_10_59_37.wav,1159200,1161600,0,0,0,0
1084,2024-05-20_10_59_37.wav,1161600,1164000,0,0,0,0
1085,2024-05-20_10_59_37.wav,1164000,1166400,0,0,0,0
1086,2024-05-20_10_59_37.wav,1166400,1168800,0,0,0,0
1087,2024-05-20_10_59_37.wav,1168800,1171200,0,0,0,0
1088,2024-05-20_10_59_37.wav,1171200,1173600,0,0,0,0
1089,2024-05-20_10_59_37.wav,1173600,1176000,0,0,0,0
1090,2024-05-20_10_59_37.wav,1176000,1178400,0,0,0,0
1091,2024-05-20_10_59_37.wav,1178400,1180800,0,0,0,0
1092,2024-05-20_10_59_37.wav,1180800,1183200,0,0,0,0
1093,2024-05-20_10_59_37.wav,1183200,1185600,0,0,0,0
1094,2024-05-20_10_59_37.wav,1185600,1188000,0,0,0,0
1095,2024-05-20_10_59_37.wav,1188000,1190400,0,0,0,0
1096,2024-05-20_10_59_37.wav,1190400,1192800,0,0,0,0
1097,2024-05-20_10_59_37.wav,1192800,1195200,0,0,0,0
1098,2024-05-20_10_59_37.wav,1195200,1197600,0,0,0,0
1099,2024-05-20_10_59_37.wav,1197600,1200000,0,0,0,0
1100,2024-05-20_10_59_37.wav,1200000,1202400,0,0,0,0
1101,2024-05-20_10_59_37.wav,1202400,1204800,0,0,0,0
1102,2024-05-20_10_59_37.wav,1204800,1207200,0,1,0,0
1103,2024-05-20_10_59_37.wav,1207200,1209600,0,0,0,0
1104,2024-05-20_10_59_37.wav,1209600,1212000,0,0,0,0
1105,2024-05-20_10_59_37.wav,1212000,1214400,0,0,0,0
1106,2024-05-20_10_59_37.wav,1214400,1216800,0,0,0,0
1107,2024-05-20_10_59_37.wav,1216800,1219200,0,0,0,0
1108,2024-05-20_10_59_37.wav,1219200,1221600,0,0,0,0
1109,2024-05-20_10_59_37.wav,1221600,1224000,0,0,0,0
1110,2024-05-20_10_59_37.wav,1224000,1226400,0,0,0,0
1111,2024-05-20_10_59_37.wav,1226400,1228800,0,0,0,0
1112,2024-05-20_10_59_37.wav,1228800,1231200,0,0,0,0
1113,2024-05-20_10_59_37.wav,1231200,1233600,0,0,0,0
1114,2024-05-20_10_59_37.wav,1233600,1236000,0,0,0,0
1115,2024-05-20_10_59_37.wav,1236000,1238400,0,0,0,0
1116,2024-05-20_10_59_37.wav,1238400,1240800,0,0,0,0
1117,2024-05-20_10_59_37.wav,1240800,1243200,0,0,0,0
1118,2024-05-20_10_59_37.wav,1243200,1245600,0,1,1,1
1119,2024-05-20_10_59_37.wav,1245600,1248000,0,0,0,0
1120,2024-05-20_10_59_37.wav,1248000,1250400,0,0,0,0
1121,2024-05-20_10_59_37.wav,1250400,1252800,0,0,0,0
1122,2024-05-20_10_59_37.wav,1252800,1255200,0,0,0,0
1123,2024-05-20_10_59_37.wav,1255200,1257600,0,0,0,0
1124,2024-05-20_10_59_37.wav,1257600,1260000,0,0,0,0
1125,2024-05-20_10_59_37.wav,1260000,1262400,0,0,0,0
1126,2024-05-20_10_59_37.wav,1262400,1264800,0,0,0,0
1127,2024-05-20_10_59_37.wav,1264800,1267200,0,0,0,0
1128,2024-05-20_10_59_37.wav,1267200,1269600,0,0,0,0
1129,2024-05-20_10_59_37.wav,1269600,1272000,0,0,0,0
1130,2024-05-20_10_59_37.wav,1272000,1274400,0,0,0,0
1131,2024-05-20_10_59_37.wav,1274400,1276800,0,0,0,0
1132,2024-05-20_10_59_37.wav,1276800,1279200,0,0,0,0
1133,2024-05-20_10_59_37.wav,1279200,1281600,0,0,0,0
1134,2024-05-20_10_59_37.wav,1281600,1284000,0,0,0,0
1135,2024-05-20_10_59_37.wav,1284000,1286400,0,0,0,0
1136,2024-05-20_10_59_37.wav,1286400,1288800,0,0,0,0
1137,2024-05-20_10_59_37.wav,1288800,1291200,0,0,0,0
1138,2024-05-20_10_59_37.wav,1291200,1293600,0,0,0,0
1139,2024-05-20_10_59_37.wav,1293600,1296000,0,0,0,0
1140,2024-05-20_10_59_37.wav,1296000,1298400,0,0,0,0
1141,2024-05-20_10_59_37.wav,1298400,1300800,0,0,0,0
1142,2024-05-20_10_59_37.wav,1300800,1303200,0,0,0,0
1143,2024-05-20_10_59_37.wav,1303200,1305600,0,0,0,0
1144,2024-05-20_10_59_37.wav,1305600,1308000,0,0,0,0
1145,2024-05-20_10_59_37.wav,1308000,1310400,0,0,0,0
1146,2024-05-20_10_59_37.wav,1310400,1312800,0,0,0,0
1147,2024-05-20_10_59_37.wav,1312800,1315200,0,0,0,0
1148,2024-05-20_10_59_37.wav,1315200,1317600,0,0,0,0
1149,2024-05-20_10_59_37.wav,1317600,1320000,0,0,0,0
1150,2024-05-20_10_59_37.wav,1320000,1322400,0,0,0,0
1151,2024-05-20_10_59_37.wav,1322400,1324800,0,0,0,0
1152,2024-05-20_10_59_37.wav,1324800,1327200,0,0,0,0
1153,2024-05-20_10_59_37.wav,1327200,1329600,0,0,0,0
1154,2024-05-20_10_59_37.wav,1329600,1332000,0,0,0,0
1155,2024-05-20_10_59_37.wav,1332000,1334400,0,0,0,0
1156,2024-05-20_10_59_37.wav,1334400,1336800,0,0,0,0
1157,2024-05-20_10_59_37.wav,1336800,1339200,0,0,0,0
1158,2024-05-20_10_59_37.wav,1339200,1341600,0,0,0,0
1159,2024-05-20_10_59_37.wav,1341600,1344000,0,0,0,0
1160,2024-05-20_10_59_37.wav,1344000,1346400,0,0,0,0
1161,2024-05-20_10_59_37.wav,1346400,1348800,0,0,0,0
1162,2024-05-20_10_59_37.wav,1348800,1351200,0,0,0,0
1163,2024-05-20_10_59_37.wav,1351200,1353600,0,0,0,0
1164,2024-05-20_10_59_37.wav,1353600,1356000,0,0,0,0
1165,2024-05-20_10_59_37.wav,1356000,1358400,0,0,0,0
1166,2024-05-20_10_59_37.wav,1358400,1360800,0,0,0,0
1167,2024-05-20_10_59_37.wav,1360800,1363200,0,0,0,0
1168,2024-05-20_10_59_37.wav,1363200,1365600,0,0,0,0
1169,2024-05-20_10_59_37.wav,1365600,1368000,0,0,0,0
1170,2024-05-20_10_59_37.wav,1368000,1370400,0,0,0,0
1171,2024-05-20_10_59_37.wav,1370400,1372800,0,0,0,0
1172,2024-05-20_10_59_37.wav,1372800,1375200,0,0,0,0
1173,2024-05-20_10_59_37.wav,1375200,1377600,0,0,0,0
1174,2024-05-20_10_59_37.wav,1377600,1380000,0,0,0,0
1175,2024-05-20_10_59_37.wav,1380000,1382400,0,0,0,0
1176,2024-05-20_10_59_37.wav,1382400,1384800,0,0,0,0
1177,2024-05-20_10_59_37.wav,1384800,1387200,0,0,0,0
1178,2024-05-20_10_59_37.wav,1387200,1389600,0,0,0,0
1179,2024-05-20_10_59_37.wav,1389600,1392000,0,0,0,0
1180,2024-05-20_10_59_37.wav,1392000,1394400,0,0,0,0
1181,2024-05-20_10_59_37.wav,1394400,1396800,0,0,0,0
1182,2024-05-20_10_59_37.wav,1396800,1399200,0,0,0,0
1183,2024-05-20_10_59_37.wav,1399200,1401600,0,0,0,0
1184,2024-05-20_10_59_37.wav,1401600,1404000,0,0,0,0
1185,2024-05-20_10_59_37.wav,1404000,1406400,0,0,0,0
1186,2024-05-20_10_59_37.wav,1406400,1408800,0,0,0,0
1187,2024-05-20_10_59_37.wav,1408800,1411200,0,0,0,0
1188,2024-05-20_10_59_37.wav,1411200,1413600,0,0,0,0
1189,2024-05-20_10_59_37.wav,1413600,1416000,0,0,0,0
1190,2024-05-20_10_59_37.wav,1416000,1418400,0,0,0,0
1191,2024-05-20_10_59_37.wav,1418400,1420800,0,0,0,0
1192,2024-05-20_10_59_37.wav,1420800,1423200,0,0,0,0
1193,2024-05-20_10_59_37.wav,1423200,1425600,0,0,0,0
1194,2024-05-20_10_59_37.wav,1425600,1428000,0,0,0,0
1195,2024-05-20_10_59_37.wav,1428000,1430400,0,0,0,0
1196,2024-05-20_10_59_37.wav,1430400,1432800,0,0,0,0
1197,2024-05-20_10_59_37.wav,1432800,1435200,0,0,0,0
1198,2024-05-20_10_59_37.wav,1435200,1437600,0,0,0,0
1199,2024-05-20_10_59_37.wav,1437600,1440000,0,0,0,0
1200,2024-05-20_20_26_39.wav,0,2400,0,0,0,0
1201,2024-05-20_20_26_39.wav,2400,4800,0,0,0,0
1202,2024-05-20_20_26_39.wav,4800,7200,0,0,0,0
1203,2024-05-20_20_26_39.wav,7200,9600,0,0,0,0
1204,2024-05-20_20_26_39.wav,9600,12000,0,0,0,0
1205,2024-05-20_20_26_39.wav,12000,14400,0,0,0,0
1206,2024-05-20_20_26_39.wav,14400,16800,0,0,0,0
1207,2024-05-20_20_26_39.wav,16800,19200,0,0,0,0
1208,2024-05-20_20_26_39.wav,19200,21600,0,0,0,0
1209,2024-05-20_20_26_39.wav,21600,24000,0,0,0,0
1210,2024-05-20_20_26_39.wav,24000,26400,0,0,0,0
1211,2024-05-20_20_26_39.wav,26400,28800,0,0,0,0
1212,2024-05-20_20_26_39.wav,28800,31200,0,0,0,0
1213,2024-05-20_20_26_39.wav,31200,33600,0,0,0,0
1214,2024-05-20_20_26_39.wav,33600,36000,0,0,0,0
1215,2024-05-20_20_26_39.wav,36000,38400,0,0,0,0
1216,2024-05-20_20_26_39.wav,38400,40800,0,0,0,0
1217,2024-05-20_20_26_39.wav,40800,43200,0,0,0,0
1218,2024-05-20_20_26_39.wav,43200,45600,0,0,0,0
1219,2024-05-20_20_26_39.wav,45600,48000,0,0,0,0
1220,2024-05-20_20_26_39.wav,48000,50400,0,0,0,0
1221,2024-05-20_20_26_39.wav,50400,52800,0,0,0,0
1222,2024-05-20_20_26_39.wav,52800,55200,0,0,0,0
1223,2024-05-20_20_26_39.wav,55200,57600,0,0,0,0
1224,2024-05-20_20_26_39.wav,57600,60000,0,0,0,0
1225,2024-05-20_20_26_39.wav,60000,62400,0,0,0,0
1226,2024-05-20_20_26_39.wav,62400,64800,0,0,0,0
1227,2024-05-20_20_26_39.wav,64800,67200,0,0,0,0
1228,2024-05-20_20_26_39.wav,67200,69600,0,0,0,0
1229,2024-05-20_20_26_39.wav,69600,72000,0,0,0,0
1230,2024-05-20_20_26_39.wav,72000,74400,0,0,0,0
1231,2024-05-20_20_26_39.wav,74400,76800,0,0,0,0
1232,2024-05-20_20_26_39.wav,76800,79200,0,0,0,0
1233,2024-05-20_20_26_39.wav,79200,81600,0,0,0,0
1234,2024-05-20_20_26_39.wav,81600,84000,0,0,0,0
1235,2024-05-20_20_26_39.wav,84000,86400,0,0,0,0
1236,2024-05-20_20_26_39.wav,86400,88800,0,0,0,0
1237,2024-05-20_20_26_39.wav,88800,91200,0,0,0,0
1238,2024-05-20_20_26_39.wav,91200,93600,0,0,0,0
1239,2024-05-20_20_26_39.wav,93600,96000,0,0,0,0
1240,2024-05-20_20_26_39.wav,96000,98400,0,0,0,0
1241,2024-05-20_20_26_39.wav,98400,100800,0,0,0,0
1242,2024-05-20_20_26_39.wav,100800,103200,0,0,0,0
1243,2024-05-20_20_26_39.wav,103200,105600,0,0,0,0
1244,2024-05-20_20_26_39.wav,105600,108000,0,0,0,0
1245,2024-05-20_20_26_39.wav,108000,110400,0,0,0,0
1246,2024-05-20_20_26_39.wav,110400,112800,0,0,0,0
1247,2024-05-20_20_26_39.wav,112800,115200,0,0,0,0
1248,2024-05-20_20_26_39.wav,115200,117600,0,0,0,0
1249,2024-05-20_20_26_39.wav,117600,120000,0,0,0,0
1250,2024-05-20_20_26_39.wav,120000,122400,0,0,0,0
1251,2024-05-20_20_26_39.wav,122400,124800,0,0,0,0
1252,2024-05-20_20_26_39.wav,124800,127200,0,0,0,0
1253,2024-05-20_20_26_39.wav,127200,129600,0,0,0,0
1254,2024-05-20_20_26_39.wav,129600,132000,0,0,0,0
1255,2024-05-20_20_26_39.wav,132000,134400,0,0,0,0
1256,2024-05-20_20_26_39.wav,134400,136800,0,0,0,0
1257,2024-05-20_20_26_39.wav,136800,139200,0,0,0,0
1258,2024-05-20_20_26_39.wav,139200,141600,0,0,0,0
1259,2024-05-20_20_26_39.wav,141600,144000,0,0,0,0
1260,2024-05-20_20_26_39.wav,144000,146400,0,0,0,0
1261,2024-05-20_20_26_39.wav,146400,148800,0,0,0,0
1262,2024-05-20_20_26_39.wav,148800,151200,0,0,0,0
1263,2024-05-20_20_26_39.wav,151200,153600,0,0,0,0
1264,2024-05-20_20_26_39.wav,153600,156000,0,0,0,0
1265,2024-05-20_20_26_39.wav,156000,158400,0,0,0,0
1266,2024-05-20_20_26_39.wav,158400,160800,0,0,0,0
1267,2024-05-20_20_26_39.wav,160800,163200,0,0,0,0
1268,2024-05-20_20_26_39.wav,163200,165600,0,0,0,0
1269,2024-05-20_20_26_39.wav,165600,168000,0,0,0,0
1270,2024-05-20_20_26_39.wav,168000,170400,0,0,0,0
1271,2024-05-20_20_26_39.wav,170400,172800,0,0,0,0
1272,2024-05-20_20_26_39.wav,172800,175200,0,0,0,0
1273,2024-05-20_20_26_39.wav,175200,177600,0,0,0,0
1274,2024-05-20_20_26_39.wav,177600,180000,0,0,0,0
1275,2024-05-20_20_26_39.wav,180000,182400,0,0,0,0
